id,cliente_id,endereco
1860,2608,"Lago de Silveira, 3, Barão Homem De Melo 3ª Seção, 59672311 das Neves / MG"
1861,2970,"Núcleo Enrico Sampaio, 96, Suzana, 61239933 Vieira / AL"
1862,2587,"Praia da Rosa, 4, Manacas, 11571568 Novaes / PI"
1863,1578,"Esplanada Pedro Henrique Andrade, 49, São Sebastião, 28682310 da Mota Verde / PB"
1864,2458,"Colônia Maria Alice Novais, 9, Alípio De Melo, 55930-143 Ribeiro de Nunes / PB"
1865,61,"Vila Carlos Eduardo Sales, 79, Petropolis, 71741-180 Cardoso de Montenegro / PB"
1866,2732,"Residencial Mateus Sá, 4, São Vicente, 43822466 da Conceição / AC"
1867,771,"Lago de da Costa, 304, Flavio De Oliveira, 11611-335 Araújo do Amparo / BA"
1868,2518,"Estação de Melo, 6, Vila Nova Gameleira 3ª Seção, 19231427 Farias do Sul / DF"
1869,2025,"Favela Albuquerque, 14, Camponesa 2ª Seção, 38491484 da Mata do Campo / PE"
1870,1694,"Avenida Ravi Cunha, 608, Vila Aeroporto, 51837993 Alves / PB"
1871,1607,"Área Ísis Cirino, 875, Satelite, 27247-340 Ramos / MS"
1872,663,"Residencial de Cunha, 541, Conjunto Jardim Filadélfia, 50100-325 Guerra / SE"
1873,631,"Residencial Mariah Cunha, 341, Vila Puc, 49827-326 Sousa / SC"
1874,2781,"Largo Júlia Mendes, Acaba Mundo, 82321695 Pires / SC"
1875,1757,"Morro de das Neves, 99, Penha, 64094-283 Rezende / ES"
1876,1562,"Lago de Azevedo, 8, Vila Independencia 1ª Seção, 81146205 Marques / TO"
1877,1822,"Estação Marques, 154, Túnel De Ibirité, 85533820 Rodrigues / AP"
1878,2952,"Rua de Abreu, 80, Suzana, 36000790 Cavalcante de Fonseca / DF"
1879,2634,"Lagoa de Pacheco, 11, Pedreira Padro Lopes, 07320706 Lima / CE"
1880,880,"Núcleo de da Paz, 39, Leonina, 72971023 Campos / CE"
1881,1036,"Praça de Aragão, 4, Vila Olhos D'água, 78153724 Mendonça da Praia / MA"
1882,259,"Ladeira de Peixoto, 869, Aguas Claras, 86427-830 Pastor / TO"
1883,2872,"Favela Rhavi Garcia, 9, Mangabeiras, 65981358 da Costa de Vasconcelos / SE"
1884,649,"Loteamento de Melo, 69, Coração Eucarístico, 92763-237 Costela da Serra / RS"
1885,2329,"Avenida Fernandes, Santa Sofia, 59512681 Fonseca / RO"
1886,10,"Avenida Almeida, 17, Vila Do Pombal, 50952620 Rocha do Oeste / RR"
1887,1233,"Fazenda de Aragão, 421, São Francisco, 90556-730 Rios da Serra / RS"
1888,757,"Praia Barbosa, 8, Minaslandia, 04422-542 da Paz / SC"
1889,405,"Rua Montenegro, 751, Vila Piratininga, 36654-875 Moraes de da Paz / RJ"
1890,632,"Travessa Moraes, 39, Graça, 42156838 Câmara / MS"
1891,1026,"Parque Miguel Cassiano, 6, Mariano De Abreu, 64804931 Pereira Verde / AP"
1892,723,"Travessa Ana Liz Rezende, 473, Vila Batik, 47443-468 da Mata do Galho / RJ"
1893,1630,"Viaduto da Cunha, 61, Vale Do Jatoba, 00092-620 Ramos da Praia / SC"
1894,1052,"Parque Azevedo, 11, Solimoes, 11707-468 Câmara / SE"
1895,2137,"Condomínio Otávio Almeida, 56, Horto, 68200-229 Vargas / ES"
1896,2642,"Avenida Enrico Pereira, 8, Lagoa, 88977413 Macedo / AP"
1897,1726,"Vale Câmara, 97, Nova Granada, 56095-950 Albuquerque / MS"
1898,1313,"Trevo de Correia, São Benedito, 50865-848 Fernandes Verde / MG"
1899,2206,"Passarela Davi Lucca Cirino, 21, Santa Rosa, 65828837 Mendonça / PR"
1900,2984,"Rodovia de Porto, 97, Vila Nova, 12799700 Cirino / RJ"
1901,1739,"Largo Lorena Rios, 48, Laranjeiras, 95812703 Barbosa de Goiás / MS"
1902,2010,"Vila de Teixeira, 91, Pantanal, 15701-164 Moreira dos Dourados / TO"
1903,1901,"Viela Ana Beatriz Fernandes, 53, Nova Cintra, 70164953 Garcia / RJ"
1904,492,"Trecho Alves, 90, Vila Engenho Nogueira, 41383383 Teixeira do Norte / PI"
1905,1028,"Núcleo da Costa, Solimoes, 73052964 Macedo / AC"
1906,2480,"Setor Nina Vieira, 77, São Luiz, 58429-696 Pinto / SC"
1907,1291,"Fazenda Pedro Ribeiro, 8, Conjunto Jatoba, 32471-617 Pimenta / GO"
1908,1053,"Lagoa Vitor Gabriel Rodrigues, 2, Céu Azul, 06419029 Caldeira / PA"
1909,1035,"Passarela Moura, 30, Tirol, 20631944 Gonçalves / SE"
1910,2957,"Via Cavalcanti, 35, Nazare, 10495946 Leão dos Dourados / RR"
1911,1167,"Sítio Rios, 70, Mala E Cuia, 85225007 Sales / RN"
1912,1538,"Viela Fernanda Fonseca, 8, Vila Nova Cachoeirinha 1ª Seção, 83669111 Câmara das Pedras / BA"
1913,2491,"Feira Agatha Vasconcelos, 473, Alto Barroca, 06459618 Viana / MA"
1914,2105,"Passarela Juan Moraes, 24, Beija Flor, 80320-178 Guerra de da Rocha / TO"
1915,96,"Largo de Mendes, 192, Xodo-Marize, 88487-247 Abreu / AM"
1916,2048,"Condomínio Pires, 63, Buraco Quente, 88424-591 Ramos / DF"
1917,2647,"Favela Brito, 28, Campo Alegre, 28167772 Leão de Viana / PA"
1918,2105,"Rua Lorenzo Lopes, 17, São Gonçalo, 05390059 Caldeira / BA"
1919,2057,"Vale de da Mata, 770, Sport Club, 82063-683 da Paz de Camargo / PI"
1920,832,"Setor Kamilly Fernandes, 812, Corumbiara, 15702-453 da Luz Paulista / AP"
1921,1729,"Avenida de Silva, 25, Itaipu, 58597-083 Rocha da Serra / DF"
1922,1116,"Via de Vieira, 992, Laranjeiras, 64986-827 Correia / CE"
1923,2995,"Jardim Sales, 90, Monsenhor Messias, 65430221 Correia do Galho / RJ"
1924,2688,"Sítio André Garcia, Ventosa, 10693358 Ferreira / MA"
1925,1666,"Quadra Erick Leão, 4, Nova Cintra, 28185-745 Camargo / MT"
1926,2959,"Recanto de Pinto, 92, Santa Tereza, 12019170 Pereira / RO"
1927,149,"Passarela Freitas, 2, Jardim São José, 74162801 da Cunha de da Costa / BA"
1928,89,"Residencial Maria Luiza Sá, 16, Dom Joaquim, 08891268 Sá do Amparo / SC"
1929,1698,"Loteamento Matteo Cunha, 84, Vila Califórnia, 99412-595 Aragão da Prata / AC"
1930,2276,"Lagoa Ramos, 62, São Jorge 1ª Seção, 00130-793 Ramos Verde / MA"
1931,351,"Loteamento Sampaio, 2, São Paulo, 94739198 Lima / AL"
1932,1140,"Praia Pereira, 45, Heliopolis, 52359-964 Vasconcelos / MA"
1933,2919,"Jardim Ana Beatriz Borges, 92, Ouro Minas, 41367479 Almeida de Nogueira / AL"
1934,105,"Parque de Moura, 4, Bandeirantes, 01226-101 Nunes / MS"
1935,121,"Colônia Arthur Pastor, 80, Olaria, 73190-765 Fogaça dos Dourados / GO"
1936,2019,"Vila Monteiro, Braúnas, 29780-591 Andrade de Minas / CE"
1937,2781,"Condomínio de Fonseca, 32, Conjunto Califórnia I, 80038-352 Almeida de Lima / AP"
1938,1598,"Vale de Rezende, 36, Vila Madre Gertrudes 1ª Seção, 34223287 Peixoto de Goiás / DF"
1939,2186,"Núcleo Camila Barbosa, 6, Savassi, 20189577 Oliveira / AM"
1940,1433,"Sítio Jesus, 597, Coração De Jesus, 80870-506 Rezende / RR"
1941,2250,"Colônia Nogueira, Grotinha, 07121572 Borges / PA"
1942,1933,"Jardim Andrade, 448, Olhos D'água, 82409197 Gomes Grande / MT"
1943,2146,"Viaduto Campos, 33, Vila Formosa, 99902-723 Lopes / SP"
1944,1823,"Jardim Dante Oliveira, 39, Corumbiara, 90588-343 Martins / PA"
1945,2277,"Esplanada de Monteiro, 29, Vila Santa Rosa, 66652-549 Mendes das Flores / TO"
1946,2882,"Setor Carolina Duarte, 624, Vila Jardim Leblon, 35724812 Lima da Serra / BA"
1947,1946,"Via de Barbosa, 705, Alto Caiçaras, 88517-973 Machado / SP"
1948,2369,"Loteamento de Garcia, 820, Mariquinhas, 73083934 da Paz de Gonçalves / MG"
1949,758,"Viela Pimenta, 88, Anchieta, 01330-856 Vasconcelos / BA"
1950,2405,"Parque Isaque Correia, 63, Indaiá, 21812702 Marques de Minas / AC"
1951,103,"Estrada Ana Sophia da Rosa, 32, Vila Santa Monica 1ª Seção, 54633297 Nogueira / PI"
1952,2487,"Residencial Casa Grande, 5, Vila Da Amizade, 71972-606 Martins de Campos / MT"
1953,1458,"Núcleo de Borges, Pousada Santo Antonio, 12074-455 Pires / AC"
1954,862,"Lagoa de Pereira, Tupi B, 18579897 Pacheco de Mendes / PB"
1955,1262,"Via Sá, 7, Xodo-Marize, 51489-008 Pacheco / PR"
1956,1764,"Alameda de Câmara, 402, Barroca, 83315488 Alves / BA"
1957,274,"Alameda da Mata, 10, Serra Verde, 85556935 Brito do Galho / SP"
1958,898,"Fazenda de Câmara, 75, Barro Preto, 86195-740 Azevedo do Campo / SE"
1959,399,"Residencial Anthony Almeida, 30, Vila Vista Alegre, 07322276 Pacheco do Galho / TO"
1960,678,"Estação de da Rocha, Vila Jardim Alvorada, 97918-498 da Cruz da Praia / RS"
1961,2484,"Largo de Azevedo, 46, Vila Esplanada, 18213-336 Fernandes de Rezende / MS"
1962,1857,"Morro Ana Laura Barros, 571, Salgado Filho, 10429-199 Almeida / RR"
1963,2576,"Trevo Kevin Rodrigues, 25, Vila Santa Monica 2ª Seção, 35066-181 Martins / CE"
1964,528,"Favela de Sales, 22, Jaqueline, 74103-518 Costela da Prata / MT"
1965,2037,"Distrito Nogueira, Marmiteiros, 59730151 Ferreira de Ferreira / TO"
1966,1293,"Feira Aragão, 33, Pirineus, 68375994 Azevedo de Cunha / BA"
1967,1804,"Trecho de Peixoto, 146, Universo, 36746832 Nascimento da Praia / CE"
1968,2846,"Condomínio de Novaes, Vila São Francisco, 61150-277 Rocha / PB"
1969,633,"Travessa Olivia da Mata, 21, Vila Antena, 46069095 Lima da Serra / PR"
1970,2002,"Trevo de Pereira, Vila Antena Montanhês, 14975-328 Pires / SC"
1971,1034,"Viela Thales Caldeira, 61, Conjunto Minas Caixa, 16350623 Nascimento do Norte / MS"
1972,2013,"Conjunto Dias, 90, Salgado Filho, 63314892 Nunes / PI"
1973,1398,"Praça Peixoto, 40, Sion, 97501968 Fonseca / AC"
1974,2906,"Vereda de Nunes, 40, Aarão Reis, 78820330 Silveira do Norte / BA"
1975,2151,"Fazenda Cunha, 9, Cônego Pinheiro 2ª Seção, 88732-971 Freitas da Prata / DF"
1976,2963,"Chácara de Rios, 90, João Pinheiro, 23110-532 da Rocha Grande / AP"
1977,918,"Feira Carvalho, 907, Santa Lúcia, 43969-113 Alves da Serra / MA"
1978,184,"Avenida Brito, 14, Castelo, 27140-253 Ferreira / AM"
1979,1478,"Parque Jesus, 33, Vila Madre Gertrudes 2ª Seção, 88752-445 da Rosa da Praia / RN"
1980,2092,"Jardim Maitê Carvalho, 38, Jardim Guanabara, 86436994 Nunes das Flores / MT"
1981,1081,"Área de da Luz, 590, Dom Joaquim, 29443995 Costa de da Cruz / GO"
1982,1614,"Aeroporto Cardoso, 63, Custodinha, 53937-941 Moura / GO"
1983,2192,"Fazenda da Paz, 1, Barroca, 71102-018 Nascimento da Prata / MT"
1984,2664,"Pátio Novais, 89, Maria Tereza, 42659-896 Ribeiro / MT"
1985,2438,"Pátio Jesus, 590, Alto Vera Cruz, 61609724 Siqueira / TO"
1986,395,"Ladeira Maria Liz Fonseca, 34, Mirante, 84818200 Sampaio / SE"
1987,1257,"Loteamento da Cunha, 16, Milionario, 53457385 Machado de Gomes / GO"
1988,532,"Distrito de Cassiano, 16, Vila Piratininga Venda Nova, 82833-484 Correia Verde / ES"
1989,2065,"Condomínio Peixoto, 49, Ouro Preto, 23032391 Barros de Souza / BA"
1990,573,"Parque Melo, 34, Marieta 3ª Seção, 28456212 Porto / SP"
1991,596,"Viaduto Raquel Aragão, Vila Formosa, 84467-193 Melo de Silveira / AL"
1992,262,"Conjunto de Rezende, 54, Etelvina Carneiro, 04749-733 Camargo / DF"
1993,1393,"Largo Rocha, 5, Santa Efigênia, 53689-214 Alves do Norte / RN"
1994,797,"Viela Cassiano, 443, Santa Helena, 97096-792 Castro / DF"
1995,182,"Avenida Calebe Santos, 7, Andiroba, 25817787 Nogueira de Melo / ES"
1996,111,"Alameda de Teixeira, 4, Teixeira Dias, 71853-055 Campos / RS"
1997,2006,"Rua de Dias, 59, São Francisco Das Chagas, 18605857 Lima do Amparo / RR"
1998,1929,"Conjunto Lívia Macedo, 39, Conjunto Taquaril, 79091277 Abreu do Campo / AC"
1999,320,"Setor Heloisa Azevedo, 11, União, 61986897 Pires do Oeste / GO"
2000,2350,"Esplanada Câmara, 28, Novo Glória, 88216232 Moreira da Serra / TO"
